URL,Company Name,Sector,LTP,P/E Ratio,Market Cap,Enterprise Value,No. of Shares,P/B Ratio,Face Value,Div. Yield,Book Value (TTM),CASH,DEBT,Promoter Holding,EPS (TTM),Sales Growth
https://ticker.finology.in/company/SUNPHARMA,Sun Pharmaceutical Industries Ltd.,Pharmaceuticals & Drugs,1861.70,N/A,1865.65,1830.6,1960.2,18.93,1,"0.73
                                %",98.33,338.39 Cr.,11046.61 Cr.,54.48 %,11.21,-2.58
https://ticker.finology.in/company/INGERRAND,Ingersoll-Rand (India) Ltd.,Compressors / Pumps,4181.75,N/A,4195.75,4091,4998.35,20.65,10,"1.67
                                %",202.52,222.92 Cr.,0 Cr.,75 %,76.39,5.47
https://ticker.finology.in/company/VISHNUINFR,Vishnusurya Projects and Infra Ltd.,Construction - Real Estate,267.50,N/A,273.1,267,465.45,5.01,10,"0.75
                                %",53.38,3.02 Cr.,19.81 Cr.,62.24 %,11.21,74.16
https://ticker.finology.in/company/GODREJCP,Godrej Consumer Products Ltd.,Household & Personal Products,1068.60,N/A,1078.15,1060.2,1541.3,12.44,1,"0.47
                                %",85.9,243.9 Cr.,1979.88 Cr.,63 %,5.2,9.71
https://ticker.finology.in/company/WONDERLA,Wonderla Holidays Ltd.,Amusement Parks/Recreation/Club,742.55,N/A,765,732.85,1106.7,2.77,10,"0.34
                                %",268.45,123.87 Cr.,0.31 Cr.,69.79 %,21.75,12.54
https://ticker.finology.in/company/DIXON,Dixon Technologies (India) Ltd.,Consumer Durables - Electronics,17947.35,N/A,18574.4,17624.65,19149.8,64.13,2,"0.03
                                %",279.86,21.82 Cr.,104.59 Cr.,32.89 %,60.58,-8.37
https://ticker.finology.in/company/PRUDENT,Prudent Corporate Advisory Services Ltd.,Finance - Others,2845.15,N/A,2899.15,2839.1,3741.15,26.24,5,"0.07
                                %",108.43,693.91 Cr.,110.5 Cr.,55.72 %,33.53,28.32
https://ticker.finology.in/company/BAJAJFINSV,Bajaj Finserv Ltd.,Finance - Investment,1580.35,N/A,1586,1561.35,2029,30.39,1,"0.06
                                %",52,1699.29 Cr.,1170.06 Cr.,60.64 %,9.73,57.86
https://ticker.finology.in/company/VTL,Vardhman Textiles Ltd.,Textile,511.50,N/A,516.5,506.2,592.25,1.62,2,"0.78
                                %",316.07,83.7 Cr.,1790.04 Cr.,64.19 %,27.47,-5.51
https://ticker.finology.in/company/DHANBANK,Dhanlaxmi Bank Ltd.,Bank - Private,32.19,N/A,33.8,31.6,47.6,0.91,10,"0
                                %",35.43,458.45 Cr.,88.66,0 %,0.61,N/A
https://ticker.finology.in/company/RTNINDIA,RattanIndia Enterprises Ltd.,Professional Services,63.93,N/A,64.77,63.57,94.85,5.64,2,"0
                                %",11.34,0.22 Cr.,611.42 Cr.,74.86 %,5.3,58.86
https://ticker.finology.in/company/RSYSTEMS,R Systems International Ltd.,IT - Software,469.65,N/A,474.35,467,564.85,10.38,1,"1.45
                                %",45.24,113.5 Cr.,57.92 Cr.,51.93 %,12.33,11.06
https://ticker.finology.in/company/JKCEMENT,JK Cement Ltd.,Cement & Construction Materials,4579.40,N/A,4631.85,4569.85,4895.95,6.5,10,"0.44
                                %",704.84,777.66 Cr.,5177.96 Cr.,45.68 %,100.08,17.27
https://ticker.finology.in/company/EVEREADY,Eveready Industries India Ltd.,Batteries,387.20,N/A,392.5,384.85,504.9,6.48,5,"0.26
                                %",59.78,2.5 Cr.,285.23 Cr.,43.19 %,10.36,-1.02
https://ticker.finology.in/company/AVANTIFEED,Avanti Feeds Ltd.,Consumer Food,616.50,N/A,636.5,613,791.1,3.97,1,"1.09
                                %",155.18,593.84 Cr.,0 Cr.,43.23 %,27.13,6.16
https://ticker.finology.in/company/SHIVATEX,Shiva Texyarn Ltd.,Textile - Spinning,225.00,N/A,245,222.6,299,2.3,10,"0
                                %",97.7,4.35 Cr.,95.73 Cr.,74.04 %,1.21,-18.4
https://ticker.finology.in/company/RKFORGE,Ramkrishna Forgings Ltd.,Forgings,910.85,N/A,922.3,887.3,1064,5.66,2,"0.22
                                %",161.06,160.4 Cr.,803.96 Cr.,43.17 %,23.5,16.28
https://ticker.finology.in/company/GAIL,GAIL (India) Ltd.,Industrial  Gases & Fuels,192.55,N/A,197.7,192.1,246.35,1.8,10,"2.86
                                %",107.21,703.24 Cr.,16413.08 Cr.,51.92 %,15.84,-9.48
https://ticker.finology.in/company/APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,Hospital & Healthcare Services,7246.25,N/A,7294.1,7152.15,7545.1,12.72,5,"0.22
                                %",569.63,342.2 Cr.,1955.7 Cr.,29.33 %,78.1,11.48
https://ticker.finology.in/company/SUNDARMHLD,Sundaram Finance Holdings Ltd.,Finance - Investment,289.70,N/A,297.65,289,433,1.04,5,"2.66
                                %",278.43,388.19 Cr.,321.57 Cr.,54.97 %,16.59,202.36
https://ticker.finology.in/company/LLOYDSENGG,Lloyds Engineering Works Ltd.,Engineering - Industrial Equipments,75.46,N/A,75.81,73.55,93.49,14.87,1,"0.27
                                %",5.08,125.22 Cr.,60.81 Cr.,57.25 %,0.84,99.69
https://ticker.finology.in/company/GESHIP,The Great Eastern Shipping Company Ltd.,Shipping,984.00,N/A,987.4,959.05,1542.8,1.24,10,"3.69
                                %",790.61,3884.74 Cr.,2227.22 Cr.,30.07 %,171.45,-13.86
https://ticker.finology.in/company/NHPC,NHPC Ltd.,Power Generation/Distribution,80.36,N/A,82.39,80.12,118.45,2.09,10,"2.36
                                %",38.53,992.51 Cr.,29390.99 Cr.,67.4 %,2.88,-9.78
https://ticker.finology.in/company/BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Finance - NBFC,11261.60,N/A,11395,11207,11515.1,6.12,10,"1.16
                                %",1839.35,3111.91 Cr.,2896.46 Cr.,51.46 %,214.48,65.96
https://ticker.finology.in/company/GENUSPOWER,Genus Power Infrastructures Ltd.,Engineering - Industrial Equipments,379.95,N/A,387.4,370,485.85,7,1,"0.16
                                %",54.24,670.42 Cr.,587.12 Cr.,39.34 %,4.79,48.52
https://ticker.finology.in/company/PONNIERODE,Ponni Sugars (Erode) Ltd.,Sugar,413.15,N/A,419.9,411.25,598.15,0.6,10,"1.69
                                %",691.25,40.9 Cr.,0 Cr.,47.26 %,43.67,-3.24
https://ticker.finology.in/company/GLOBUSSPR,Globus Spirits Ltd.,Breweries & Distilleries,878.00,N/A,884.75,875,1373.35,2.59,10,"0.4
                                %",339.32,76.86 Cr.,317.82 Cr.,50.9 %,21.72,14.49
https://ticker.finology.in/company/RAYMOND,Raymond Ltd.,Textile - Weaving,1725.70,N/A,1756.75,1724,3493,3.58,10,"0.58
                                %",482.07,446.22 Cr.,2542.98 Cr.,48.87 %,69.44,14.08
https://ticker.finology.in/company/MTARTECH,MTAR Technologies Ltd.,Engineering,1660.00,N/A,1678.3,1622.25,2248.95,7.29,10,"0
                                %",227.73,50.66 Cr.,190.23 Cr.,36.42 %,12.66,1.17
https://ticker.finology.in/company/MAHSEAMLES,Maharashtra Seamless Ltd.,Steel & Iron Products,695.65,N/A,707.75,692,1099.05,1.6,5,"1.44
                                %",435.52,55.31 Cr.,0 Cr.,68.04 %,64.46,-5.33
https://ticker.finology.in/company/FIVESTAR,Five-Star Business Finance Ltd.,Finance - NBFC,805.00,N/A,817.9,777.55,943.2,4.13,1,"0
                                %",195.05,2182.85 Cr.,835.92 Cr.,21.59 %,33.14,43.53
https://ticker.finology.in/company/UNOMINDA,UNO Minda Ltd.,Auto Ancillary,1028.85,N/A,1046.5,1016.5,1252.85,14.38,2,"0.19
                                %",71.54,93.43 Cr.,925.5 Cr.,68.75 %,11.72,24.99
https://ticker.finology.in/company/BIRLACORPN,Birla Corporation Ltd.,Diversified,1243.20,N/A,1254.85,1234,1801.25,1.95,10,"0.8
                                %",636.01,62.93 Cr.,842.37 Cr.,62.9 %,11,4.7
https://ticker.finology.in/company/ACE,Action Construction Equipment Ltd.,Construction Vehicles,1458.30,N/A,1465.45,1443.75,1693.05,12.65,2,"0.14
                                %",115.24,94.84 Cr.,3.88 Cr.,65.41 %,30.63,34.92
https://ticker.finology.in/company/ICICIBANK,ICICI Bank Ltd.,Bank - Private,1307.15,N/A,1315.55,1298,1361.35,3.62,2,"0.77
                                %",360.75,74305.72 Cr.,40.23,0 %,61.99,N/A
https://ticker.finology.in/company/TECHNOE,Techno Electric & Engineering Company Ltd.,Engineering - Construction,1570.00,N/A,1598,1543.25,1824.95,5.17,2,"0.45
                                %",303.51,135.96 Cr.,0 Cr.,56.92 %,25.19,73.89
https://ticker.finology.in/company/JCHAC,Johnson Controls - Hitachi Air Conditioning India Ltd.,Air Conditioners,1746.05,N/A,1782.9,1741.85,2620.95,8.06,10,"0
                                %",216.68,71.93 Cr.,0 Cr.,74.25 %,10.22,-19.53
https://ticker.finology.in/company/KIRLOSIND,Kirloskar Industries Ltd.,Engineering - Industrial Equipments,4521.10,N/A,4521.1,4432.2,6697.95,0.82,10,"0.29
                                %",5535.03,55.66 Cr.,0 Cr.,71.31 %,64.74,4.98
https://ticker.finology.in/company/NAUKRI,Info Edge (India) Ltd.,BPO/ITeS,8623.95,N/A,8772.4,8618.5,8943.25,3.22,10,"0.26
                                %",2674.67,998.12 Cr.,2.52 Cr.,37.68 %,57.31,10.3
https://ticker.finology.in/company/KIRLPNU,Kirloskar Pneumatic Company Ltd.,Compressors / Pumps,1548.00,N/A,1570.1,1525.3,1817.5,9.83,2,"0.42
                                %",157.4,53.12 Cr.,0 Cr.,38.89 %,29.23,6.72
https://ticker.finology.in/company/GTLINFRA,GTL Infrastructure Ltd.,Telecom-Infrastructure,2.02,N/A,2.05,2.02,4.35,0,10,"0
                                %",-4.29,412.9 Cr.,3339.51 Cr.,3.28 %,-0.64,-5.89
https://ticker.finology.in/company/NORTHARC,Northern ARC Capital Ltd.,Finance - NBFC,218.00,N/A,220.75,217.1,351,1.08,10,"0
                                %",201.69,1828.66 Cr.,280.17 Cr.,0 %,17.36,46.01
https://ticker.finology.in/company/SBIN,State Bank Of India,Bank - Public,799.55,N/A,818.75,797.25,912.1,1.82,1,"1.71
                                %",439.24,159875.83 Cr.,59.02,57.51 %,73.09,N/A
https://ticker.finology.in/company/COLPAL,Colgate-Palmolive (India) Ltd.,Household & Personal Products,2729.45,N/A,2747.6,2720.05,3893,44.92,1,"2.13
                                %",60.77,1373.78 Cr.,0 Cr.,51 %,54.01,8.69
https://ticker.finology.in/company/VENUSREM,Venus Remedies Ltd.,Pharmaceuticals & Drugs,305.50,N/A,311.4,304.9,429.6,0.78,10,"0
                                %",392.45,67.64 Cr.,38.68 Cr.,41.76 %,25.74,6.98
https://ticker.finology.in/company/MUFTI,Credo Brands Marketing Ltd.,Trading,175.70,N/A,178.5,174.1,293.3,3.04,2,"0.28
                                %",57.79,2.48 Cr.,37.54 Cr.,54.83 %,9.03,13.88
https://ticker.finology.in/company/JSL,Jindal Stainless Ltd.,Steel & Iron Products,734.00,N/A,742.35,730.7,848,4.11,2,"0.41
                                %",178.73,1377.63 Cr.,3795.71 Cr.,60.49 %,29.42,9.49
https://ticker.finology.in/company/JKLAKSHMI,JK Lakshmi Cement Ltd.,Cement & Construction Materials,837.00,N/A,844,833.3,998.4,3.09,5,"0.78
                                %",271.2,229.05 Cr.,708.64 Cr.,46.34 %,36.56,4.1
https://ticker.finology.in/company/SUPRIYA,Supriya Lifescience Ltd.,Pharmaceuticals & Drugs,703.10,N/A,710,687.4,835.35,6.25,2,"0.11
                                %",112.56,74.96 Cr.,0 Cr.,68.3 %,19.57,23.74
https://ticker.finology.in/company/PGEL,PG Electroplast Ltd.,Consumer Durables - Domestic Appliances,993.25,N/A,1009,963.15,1019,11.28,1,"0
                                %",88.09,115.62 Cr.,77.08 Cr.,53.42 %,2.97,6.5
https://ticker.finology.in/company/IRCON,Ircon International Ltd.,Engineering - Construction,209.40,N/A,213.8,207.4,351.65,3.27,2,"1.48
                                %",64.09,4429.13 Cr.,0 Cr.,65.17 %,9.03,20.45
https://ticker.finology.in/company/NETWEB,Netweb Technologies India Ltd.,IT - Hardware,2740.40,N/A,2757,2690.1,3060,33.88,2,"0.07
                                %",80.89,221.61 Cr.,1.63 Cr.,71.39 %,17.18,62.72
https://ticker.finology.in/company/MANKIND,Mankind Pharma Ltd.,Pharmaceuticals & Drugs,2873.20,N/A,2941.7,2867.3,3050,8.6,1,"0
                                %",334.22,761.01 Cr.,0 Cr.,74.87 %,49.15,14
https://ticker.finology.in/company/DATAPATTNS,Data Patterns (India) Ltd.,Defence,2511.50,N/A,2545.35,2473.7,3654.75,10.42,2,"0.26
                                %",241.07,392.69 Cr.,0 Cr.,42.41 %,33.07,14.63
https://ticker.finology.in/company/BRITANNIA,Britannia Industries Ltd.,Consumer Food,4765.00,N/A,4805.35,4735.05,6473.1,41.38,1,"1.54
                                %",115.15,297.5 Cr.,2037.14 Cr.,50.55 %,86.56,3.63
https://ticker.finology.in/company/ERIS,Eris Lifesciences Ltd.,Pharmaceuticals & Drugs,1343.50,N/A,1356.55,1310.05,1593,7.1,1,"0
                                %",189.3,1296.74 Cr.,2529.45 Cr.,54.87 %,8.54,11.72
https://ticker.finology.in/company/HNDFDS,Hindustan Foods Ltd.,Consumer Food,518.50,N/A,533.95,512.25,685.7,8.81,2,"0
                                %",58.86,10 Cr.,503.13 Cr.,63.81 %,7.43,-0.08
https://ticker.finology.in/company/BLISSGVS,Bliss GVS Pharma Ltd.,Pharmaceuticals & Drugs,162.20,N/A,163.1,156.45,179.65,1.67,1,"0.31
                                %",97.26,169.32 Cr.,65.63 Cr.,34.82 %,4.34,1.19
https://ticker.finology.in/company/VAISHALI,Vaishali Pharma Ltd.,Pharmaceuticals & Drugs,17.50,N/A,18,17.5,24.91,4.12,2,"0
                                %",4.25,1.58 Cr.,12.61 Cr.,26.32 %,0.09,23.85
https://ticker.finology.in/company/RAJRILTD,Raj Rayon Industries Ltd.,Textile - Manmade  Fibres,22.84,N/A,23.38,22.84,31.08,12.65,1,"0
                                %",1.81,29.49 Cr.,176.33 Cr.,94.13 %,-0.14,442.98
https://ticker.finology.in/company/EXCEL,Excel Realty N Infra Ltd.,Trading,1.31,N/A,1.31,1.31,1.86,1.06,1,"0
                                %",1.23,1.35 Cr.,0.04 Cr.,19.12 %,0.02,-60.07
https://ticker.finology.in/company/SHAREINDIA,Share India Securities Ltd.,Finance - Stock Broking,310.30,N/A,319.5,308.85,407.99,3.55,2,"0.58
                                %",87.51,1119.01 Cr.,302.42 Cr.,50.43 %,15.68,36.49
https://ticker.finology.in/company/JNKINDIA,JNK India Ltd.,Engineering - Industrial Equipments,645.00,N/A,645,633.05,895.4,7.23,2,"0.05
                                %",89.26,28.85 Cr.,54.78 Cr.,67.98 %,11.07,17.7
https://ticker.finology.in/company/ALANKIT,Alankit Ltd.,Finance - Stock Broking,22.06,N/A,22.47,21.56,29.67,1.92,1,"0
                                %",11.47,126.64 Cr.,15.47 Cr.,54.15 %,0.61,16.12
https://ticker.finology.in/company/GABRIEL,Gabriel India Ltd.,Auto Ancillary,477.50,N/A,481.45,473.8,551.4,6.38,1,"0.84
                                %",74.89,73.19 Cr.,0 Cr.,55 %,13.89,12.48
https://ticker.finology.in/company/REMSONSIND,Remsons Industries Ltd.,Auto Ancillary,153.35,N/A,155,146.85,234.95,4.99,2,"0.2
                                %",30.72,41.09 Cr.,42.87 Cr.,65.3 %,3.24,-2.65
https://ticker.finology.in/company/STEL,STEL Holdings Ltd.,Finance - Investment,435.00,N/A,455.4,429.95,604.95,0.38,10,"0
                                %",1139.82,18.46 Cr.,13.28 Cr.,69.15 %,8.6,7.59
https://ticker.finology.in/company/MANAKSIA,Manaksia Ltd.,Trading,85.00,N/A,85,84.26,147.9,3.06,2,"0
                                %",27.78,20.36 Cr.,5.07 Cr.,74.93 %,1.72,12.19
https://ticker.finology.in/company/TCI,Transport Corporation Of India Ltd.,Logistics,1140.00,N/A,1142,1102.05,1301.85,4.78,2,"0.61
                                %",238.72,83.93 Cr.,88.78 Cr.,68.78 %,47.69,5.35
https://ticker.finology.in/company/TECHERA,TechEra Engineering India Ltd.,Engineering - Industrial Equipments,205.00,N/A,205,197.2,236.1,7.85,10,"0
                                %",26.13,2.21 Cr.,14.3 Cr.,42.25 %,2.92,46.58
https://ticker.finology.in/company/RAJMET,Rajnandini Metal Ltd.,Metal - Non Ferrous,8.92,N/A,9,8.86,21.35,4.55,1,"0
                                %",1.96,0.57 Cr.,100.42 Cr.,33.71 %,0.06,17.84
https://ticker.finology.in/company/KSOLVES,KSolves India Ltd.,IT - Software,970.10,N/A,991.2,965.05,1467.65,35.37,10,"2.01
                                %",27.43,7.67 Cr.,0 Cr.,58.94 %,30.87,40.14
https://ticker.finology.in/company/TARACHAND,Tara Chand Infralogistic Solutions Ltd.,Logistics,65.10,N/A,70.4,63.5,104.78,4.78,2,"0
                                %",13.62,0.2 Cr.,85.23 Cr.,69.61 %,2.72,21.95
https://ticker.finology.in/company/HATHWAY,Hathway Cable & Datacom Ltd.,Telecommunication - Service  Provider,15.56,N/A,15.71,15.3,27.9,0.59,2,"0
                                %",26.43,64.66 Cr.,0 Cr.,75 %,0.5,-2.51
https://ticker.finology.in/company/VESUVIUS,Vesuvius India Ltd.,Refractories,4668.00,N/A,4723.95,4606.45,6000,6.91,10,"0.27
                                %",675.89,465.3 Cr.,0 Cr.,55.57 %,128.92,19.41
https://ticker.finology.in/company/CANFINHOME,Can Fin Homes Ltd.,Finance - Housing,751.00,N/A,753.9,727.6,951.45,2.13,2,"0.8
                                %",353.09,3523.06 Cr.,749.83 Cr.,29.99 %,61.61,28.5
https://ticker.finology.in/company/MAXIND,Max India Ltd.,Finance - Investment,266.90,N/A,289,266.9,337.6,1.33,10,"0
                                %",200.42,31.23 Cr.,1.24 Cr.,50.94 %,-0.16,-4
https://ticker.finology.in/company/ALOKINDS,Alok Industries Ltd.,Textile,21.22,N/A,21.45,21.09,39.24,0,1,"0
                                %",-37.45,199.02 Cr.,24514.23 Cr.,75 %,-1.77,-21.18
https://ticker.finology.in/company/SPECIALITY,Speciality Restaurants Ltd.,Restaurants,145.10,N/A,153,144.55,287.25,2.21,10,"0.69
                                %",65.75,3.13 Cr.,0 Cr.,50.24 %,5.14,4.83
https://ticker.finology.in/company/MANAKSTEEL,Manaksia Steels Ltd.,Steel & Iron Products,61.00,N/A,61.34,59.52,107.1,1.26,1,"0
                                %",48.38,23.09 Cr.,182.9 Cr.,74.75 %,2.45,-1.48
https://ticker.finology.in/company/HEROMOTOCO,Hero MotoCorp Ltd.,Automobile Two & Three Wheelers,4239.50,N/A,4347,4228.8,6245,4.34,2,"3.3
                                %",976.29,608.93 Cr.,0 Cr.,34.75 %,220.78,10.8
https://ticker.finology.in/company/BALKRISHNA,Balkrishna Paper Mills Ltd.,Paper & Paper Products,23.76,N/A,23.96,23.1,38.52,0,10,"0
                                %",-60.86,0.9 Cr.,215.15 Cr.,59.95 %,-8.9,-94.9
https://ticker.finology.in/company/MATRIMONY,Matrimony.Com Ltd.,BPO/ITeS,665.00,N/A,668,665,849.8,6.08,5,"0.75
                                %",109.42,217.06 Cr.,0 Cr.,51.59 %,22.9,5.38
https://ticker.finology.in/company/KEI,KEI Industries Ltd.,Cable,4314.75,N/A,4381,4295,5040.4,7.55,2,"0.08
                                %",571.18,700.37 Cr.,134.23 Cr.,37.06 %,65.36,17.31
https://ticker.finology.in/company/AMBUJACEM,Ambuja Cements Ltd.,Cement & Construction Materials,547.70,N/A,553.8,545.2,706.85,2.94,2,"0.37
                                %",186.45,8833.38 Cr.,36.78 Cr.,67.57 %,8.6,-10.34
https://ticker.finology.in/company/HAVISHA,Sri Havisha Hospitality and Infrastructure Ltd.,"Hotel, Resort & Restaurants",2.44,N/A,2.54,2.34,3.78,0,2,"0
                                %",-0.33,1.67 Cr.,3.98 Cr.,34.1 %,-0.29,-11.12
https://ticker.finology.in/company/VERTOZ,Vertoz Ltd.,Advertising & Media,13.89,N/A,14.03,13.5,45.25,7.12,1,"0
                                %",1.95,7.6 Cr.,11.09 Cr.,64.74 %,0.04,-22.87
https://ticker.finology.in/company/CAMLINFINE,Camlin Fine Sciences Ltd.,Chemicals,131.90,N/A,134.3,125.65,139.5,3.51,1,"0
                                %",37.6,13.95 Cr.,491.62 Cr.,48.02 %,-8.48,-2.05
https://ticker.finology.in/company/KOKUYOCMLN,Kokuyo Camlin Ltd.,Printing & Stationery,127.15,N/A,134.9,127.15,230.4,4.29,1,"0.39
                                %",29.61,9.7 Cr.,65.06 Cr.,74.99 %,2.15,5.28
https://ticker.finology.in/company/GMBREW,GM Breweries Ltd.,Breweries & Distilleries,788.00,N/A,828.95,788,1048.85,2.1,10,"0.89
                                %",374.72,13.2 Cr.,0 Cr.,74.43 %,68.21,3.8
https://ticker.finology.in/company/IGPL,IG Petrochemicals Ltd.,Chemicals,529.00,N/A,546.9,528.05,725.6,1.27,10,"1.42
                                %",415.65,175.29 Cr.,334.15 Cr.,68.74 %,18.74,-10.77
https://ticker.finology.in/company/VIJAYA,Vijaya Diagnostic Centre Ltd.,Hospital & Healthcare Services,1072.00,N/A,1117.8,1056.9,1250,15.36,1,"0.09
                                %",69.78,62.01 Cr.,0 Cr.,53.91 %,12.09,16.78
https://ticker.finology.in/company/TALBROAUTO,Talbros Automotive Components Ltd.,Auto Ancillary,311.00,N/A,311,300.75,395.3,3.41,2,"0.23
                                %",91.22,5.2 Cr.,86.2 Cr.,58.43 %,22,20.25
https://ticker.finology.in/company/AHLUCONT,Ahluwalia Contracts (India) Ltd.,Construction - Real Estate,1025.00,N/A,1044,1020.15,1540,4.12,2,"0.05
                                %",248.92,780.3 Cr.,44.97 Cr.,55.32 %,50.68,35.83
https://ticker.finology.in/company/SALASAR,Salasar Techno Engineering Ltd.,Engineering - Industrial Equipments,13.83,N/A,14.33,13.72,34.08,3.41,1,"0
                                %",4.05,25.86 Cr.,348.29 Cr.,54.95 %,0.29,19.69
https://ticker.finology.in/company/UNITDSPR,United Spirits Ltd.,Breweries & Distilleries,1580.35,N/A,1583,1558.55,1648.4,15.86,2,"0.57
                                %",99.64,1209 Cr.,0 Cr.,56.67 %,18.78,3.07
https://ticker.finology.in/company/LINCOLN,Lincoln Pharmaceuticals Ltd.,Pharmaceuticals & Drugs,774.40,N/A,818.95,766.05,975,2.43,10,"0.23
                                %",319.16,13.39 Cr.,1.07 Cr.,49.78 %,48.25,13.76
https://ticker.finology.in/company/SUZLON,Suzlon Energy Ltd.,Electric Equipment,63.24,N/A,64.75,63,86.04,22.23,2,"0
                                %",2.85,263.13 Cr.,636.18 Cr.,13.25 %,0.22,7.51
https://ticker.finology.in/company/JUBLPHARMA,Jubilant Pharmova Ltd.,Pharmaceuticals & Drugs,1086.25,N/A,1125.1,1060.1,1309,7.53,1,"0.46
                                %",144.31,36.1 Cr.,342.9 Cr.,50.68 %,1.91,-3.14
https://ticker.finology.in/company/BUTTERFLY,Butterfly Gandhimathi Appliances Ltd.,Consumer Durables - Domestic Appliances,781.05,N/A,818,781,1250.65,4.56,10,"0
                                %",171.33,45.15 Cr.,0 Cr.,75 %,-3.77,-11.86
https://ticker.finology.in/company/VHL,Vardhman Holdings Ltd.,Finance - NBFC,4370.65,N/A,4482.05,4335,5754,1.34,10,"0.11
                                %",3250.32,43.98 Cr.,32.75 Cr.,74.9 %,111.8,647.42
https://ticker.finology.in/company/IFCI,IFCI Ltd.,Finance Term Lending,60.47,N/A,61.55,60,91.39,15.13,10,"0
                                %",4,840.11 Cr.,128.25 Cr.,71.72 %,0.14,12.98
https://ticker.finology.in/company/TTL,T.T. Ltd.,Textile,157.00,N/A,160,157,185.45,6.77,10,"0
                                %",23.19,0.29 Cr.,128.9 Cr.,58.7 %,5,3.94
https://ticker.finology.in/company/CORDSCABLE,Cords Cable Industries Ltd.,Cable,212.20,N/A,216.7,204.4,280,1.57,10,"0.47
                                %",135.15,24.28 Cr.,84.38 Cr.,51.92 %,9.04,19.29
https://ticker.finology.in/company/OSWALAGRO,Oswal Agro Mills Ltd.,Trading,69.80,N/A,70.55,69.8,93.95,1.54,10,"0
                                %",45.32,75.6 Cr.,0 Cr.,41.91 %,0.2,-93.32
https://ticker.finology.in/company/ANANTRAJ,Anant Raj Ltd.,Construction - Real Estate,825.10,N/A,831.6,817,874.3,8.12,2,"0.09
                                %",101.62,217.81 Cr.,589.19 Cr.,60 %,5.02,23.14
https://ticker.finology.in/company/ISGEC,ISGEC Heavy Engineering Ltd.,Engineering - Construction,1499.00,N/A,1585.95,1481.95,1677.25,4.8,1,"0.27
                                %",312.2,80.92 Cr.,29.23 Cr.,62.43 %,39.01,4.5
https://ticker.finology.in/company/TATACHEM,Tata Chemicals Ltd.,Chemicals,1046.80,N/A,1067.25,1044,1349.7,1.42,10,"1.43
                                %",735.71,52 Cr.,30 Cr.,37.98 %,26.97,-11.08
https://ticker.finology.in/company/SELAN,Selan Exploration Technology Ltd.,Oil Exploration,824.05,N/A,836.9,810.65,1099.8,2.89,10,"0
                                %",285.57,50.48 Cr.,0 Cr.,30.46 %,38.05,40.41
https://ticker.finology.in/company/APOLLO,Apollo Micro Systems Ltd.,Electronics - Components,98.30,N/A,98.7,94.2,147.5,5.23,1,"0.05
                                %",18.79,20.73 Cr.,206.04 Cr.,55.12 %,1.56,24.91
https://ticker.finology.in/company/BAJAJHFL,Bajaj Housing Finance Ltd.,Finance - Housing,127.00,N/A,128.5,125.35,188.45,5.63,10,"0
                                %",22.56,7617.31 Cr.,1731.22 Cr.,88.75 %,2.08,34.47
https://ticker.finology.in/company/JAGRAN,Jagran Prakashan Ltd.,Printing And Publishing,83.20,N/A,85.53,83,129.45,1.14,2,"6.01
                                %",72.85,175.39 Cr.,80.86 Cr.,69 %,11.19,2.93
https://ticker.finology.in/company/JINDWORLD,Jindal Worldwide Ltd.,Textile,404.25,N/A,416.65,395,439.8,10.93,1,"0.05
                                %",36.97,291.95 Cr.,671.62 Cr.,59.81 %,3.95,-13.48
https://ticker.finology.in/company/ASHOKLEY,Ashok Leyland Ltd.,Automobiles-Trucks/Lcv,220.55,N/A,223.6,219.6,264.7,6.42,1,"2.24
                                %",34.36,3438.18 Cr.,2254.53 Cr.,51.52 %,9.45,6.15
https://ticker.finology.in/company/SPANDANA,Spandana Sphoorty Financial Ltd.,Finance - NBFC,325.15,N/A,326.7,309.75,1243.1,0.68,10,"0
                                %",480.48,2299.76 Cr.,467.88 Cr.,55.83 %,12.32,73.09
https://ticker.finology.in/company/RAMCOCEM,The Ramco Cements Ltd.,Cement & Construction Materials,968.00,N/A,984.4,960.1,1059.8,3.2,1,"0.26
                                %",302.4,135.18 Cr.,4916.82 Cr.,42.29 %,11.67,14.93
https://ticker.finology.in/company/CIEINDIA,CIE Automotive India Ltd.,Forgings,471.70,N/A,476.4,469.35,628.45,3.43,10,"1.06
                                %",137.54,163.77 Cr.,71.93 Cr.,65.7 %,15.34,3.91
https://ticker.finology.in/company/HSCL,Himadri Speciality Chemical Ltd.,Chemicals,572.75,N/A,586.75,568.85,688.5,8.48,1,"0.09
                                %",67.55,725.93 Cr.,600.42 Cr.,50.78 %,9.73,0.31
https://ticker.finology.in/company/AKSHOPTFBR,Aksh Optifibre Ltd.,Cable,11.45,N/A,12.19,11.44,15.85,2.05,5,"0
                                %",5.6,20.73 Cr.,65.14 Cr.,25.24 %,-12.92,-21.38
https://ticker.finology.in/company/VENKEYS,Venky''S (India) Ltd.,Agriculture,1789.50,N/A,1816,1787.1,2555,1.75,10,"0.39
                                %",1024.55,98.92 Cr.,167.51 Cr.,56.11 %,77.03,-11.7
